"","agentNames","capabilities","spread"
"327","classif.avNNet(1)","0.583333333333333","0.199304345718356"
"328","classif.cforest(2)","0.551960784313726","0.233660000130552"
"329","classif.cforest(2)","0.551960784313726","0.233660000130552"
"330","classif.ctree(2)","0.493627450980392","0.252829935041652"
"331","classif.ctree(2)","0.493627450980392","0.252829935041652"
"332","classif.ctree(2)","0.493627450980392","0.252829935041652"
"333","classif.ctree(2)","0.493627450980392","0.252829935041652"
"334","classif.ctree(2)","0.493627450980392","0.252829935041652"
"335","classif.avNNet(1)","0.583333333333333","0.199304345718356"
"336","classif.avNNet(1)","0.583333333333333","0.199304345718356"
"337","classif.boosting(2)","0.49124649859944","0.174113563733488"
"338","classif.avNNet(1)","0.583333333333333","0.199304345718356"
"339","classif.avNNet(1)","0.583333333333333","0.199304345718356"
"340","classif.avNNet(1)","0.583333333333333","0.199304345718356"
"341","classif.avNNet(1)","0.583333333333333","0.199304345718356"
"342","classif.avNNet(1)","0.583333333333333","0.199304345718356"
"343","classif.boosting(2)","0.49124649859944","0.174113563733488"
"344","classif.boosting(2)","0.49124649859944","0.174113563733488"
"345","classif.boosting(2)","0.49124649859944","0.174113563733488"
"346","classif.boosting(2)","0.49124649859944","0.174113563733488"
"347","classif.cforest(2)","0.551960784313726","0.233660000130552"
"348","classif.boosting(2)","0.49124649859944","0.174113563733488"
"349","classif.cforest(2)","0.551960784313726","0.233660000130552"
"350","classif.cforest(2)","0.551960784313726","0.233660000130552"
"351","classif.cforest(2)","0.551960784313726","0.233660000130552"
"352","classif.cforest(2)","0.551960784313726","0.233660000130552"
"353","classif.cforest(2)","0.551960784313726","0.233660000130552"
"354","classif.ctree(2)","0.493627450980392","0.252829935041652"
"355","classif.ctree(2)","0.493627450980392","0.252829935041652"
"356","classif.ctree(2)","0.493627450980392","0.252829935041652"
"357","classif.ctree(2)","0.493627450980392","0.252829935041652"
"358","classif.avNNet(1)","0.583333333333333","0.199304345718356"
"359","classif.boosting(2)","0.49124649859944","0.174113563733488"
"360","classif.boosting(2)","0.49124649859944","0.174113563733488"
"361","classif.cforest(2)","0.551960784313726","0.233660000130552"
"362","classif.cforest(2)","0.551960784313726","0.233660000130552"
"363","classif.cforest(2)","0.551960784313726","0.233660000130552"
"364","classif.cforest(2)","0.551960784313726","0.233660000130552"
"365","classif.ctree(2)","0.493627450980392","0.252829935041652"
"366","classif.avNNet(3)","0.583333333333333","0.199304345718356"
"367","classif.avNNet(5)","0.583333333333333","0.199304345718356"
"368","classif.bdk(3)","0.426960784313725","0.27134638086053"
"369","classif.ctree(4)","0.501960784313726","0.239359716937462"
"370","classif.gbm(3)","0.54124649859944","0.169383833986693"
"371","classif.IBk(5)","0.558333333333333","0.23078970706877"
"372","classif.ksvm(4)","0.541666666666667","0.168118675015267"
"373","classif.LiblineaRL1LogReg(4)","0.764985994397759","0.247691441563917"
"374","classif.lda(9)","0.783333333333333","0.215380799722001"
"375","classif.kknn(2)","0.566666666666667","0.213437474581095"
"376","classif.J48(20)","0.557072829131653","0.156798690778371"
"377","classif.glmnet(1)","0.527380952380952","0.194478050221974"
"378","classif.naiveBayes(5)","0.56624649859944","0.210563272247068"
"379","classif.nnTrain(3)","0.540896358543417","0.42407557451462"
"380","classif.multinom(5)","0.783333333333333","0.215380799722001"
"381","classif.qda(2)","0.766666666666667","0.242670329642684"
"382","classif.nnet(3)","0.797058823529412","0.19451089104693"
"383","classif.PART(4)","0.540406162464986","0.171883136529121"
"384","classif.randomForest(42)","0.541666666666667","0.168118675015267"
"385","classif.mlp(5)","0.598739495798319","0.405906782267878"
"386","classif.sparseLDA(1)","0.542857142857143","0.424904951356271"
"387","classif.sda(5)","0.783333333333333","0.215380799722001"
"388","classif.xyf(2)","0.602380952380952","0.219293340439234"
"389","classif.svm(5)","0.591666666666667","0.146959934071237"
"390","classif.xgboost(4)","0.527380952380952","0.194478050221974"
"391","classif.boosting(4)","0.49124649859944","0.174113563733488"
"392","classif.gbm(5)","0.512254901960784","0.218579478099567"
"393","classif.IBk(8)","0.325770308123249","0.315153749171721"
"394","classif.avNNet(8)","0.583333333333333","0.199304345718356"
"395","classif.J48(26)","0.542016806722689","0.425910617453088"
"396","classif.IBk(9)","0.669047619047619","0.163281957767618"
"397","classif.J48(26)","0.551120448179272","0.235516309989239"
"398","classif.avNNet(8)","0.583333333333333","0.199304345718356"
"399","classif.IBk(10)","0.379341736694678","0.279242900539559"
"400","classif.JRip(9)","0.463795518207283","0.229431504658915"
"401","classif.LiblineaRL1LogReg(6)","0.764985994397759","0.247691441563917"
"402","classif.rpart(39)","0.482913165266107","0.19174687378987"
"403","classif.OneR(6)","0.435294117647059","0.219340072846788"
"404","classif.mda(3)","0.783333333333333","0.215380799722001"
"405","classif.extraTrees(5)","0.491666666666667","0.173004495766889"
"406","classif.ranger(5)","0.541666666666667","0.168118675015267"
"407","classif.rda(7)","0.783333333333333","0.215380799722001"
"408","classif.cforest(8)","0.551960784313726","0.233660000130552"
"409","mlr.classif.ksvm(2)","0.541666666666667","0.168118675015267"
"410","mlr.classif.ksvm(2)","0.591666666666667","0.146959934071237"
"411","mlr.classif.ksvm(2)","0.491666666666667","0.173004495766889"
"412","mlr.classif.ksvm(3)","0.541666666666667","0.168118675015267"
"413","mlr.classif.ksvm(3)","0.591666666666667","0.146959934071237"
"414","mlr.classif.ksvm(3)","0.491666666666667","0.173004495766889"
